"","ZIP.code","Bank account or service","Consumer loan","Credit card","Credit reporting","Debt collection","Money transfers","Mortgage","Other financial service","Payday loan","Prepaid card","Student loan"
"3510",12959,0,0,0,0,1,0,0,0,0,0,0
"3511",12961,0,0,0,0,0,0,1,0,0,0,0
"3512",12962,0,0,0,1,1,0,1,0,0,0,0
"3513",12964,0,0,1,0,0,0,0,0,0,0,0
"3514",12970,0,0,0,1,0,0,0,0,0,0,0
"3515",12971,0,0,0,0,0,0,1,0,0,0,0
"3516",12972,0,1,1,0,2,0,4,0,0,0,0
"3517",12977,0,0,0,1,0,0,1,0,0,0,0
"3518",12979,0,0,1,1,0,1,1,0,0,0,0
"3519",12980,0,0,0,0,0,0,0,0,0,0,2
"3520",12981,0,0,0,0,0,0,1,0,0,0,0
"3521",12983,0,0,1,0,0,0,3,0,0,0,0
"3522",12986,1,0,1,1,1,0,2,0,0,0,0
"3523",12992,0,1,1,0,0,0,1,0,0,0,0
"3524",12997,0,0,0,0,1,0,0,0,0,0,0
"3525",13014,0,0,1,0,0,0,0,0,0,0,0
"3526",13021,4,2,3,6,3,0,15,0,0,0,0
"3527",13027,1,0,6,0,3,0,14,0,0,0,2
"3528",13028,0,0,0,0,2,0,0,0,0,0,0
"3529",13029,2,0,2,0,0,0,3,0,0,0,1
"3530",13030,0,0,0,0,0,0,2,0,0,0,1
"3531",13031,0,0,3,6,0,0,2,0,0,0,3
"3532",13032,0,0,3,3,2,0,2,0,0,0,0
"3533",13033,1,0,1,0,4,0,2,0,0,0,0
"3534",13034,1,0,0,0,0,0,1,0,0,0,0
"3535",13035,1,0,2,1,4,0,3,0,0,0,0
"3536",13036,2,0,0,0,3,0,1,0,0,0,0
"3537",13037,1,0,1,0,1,0,1,0,1,0,0
"3538",13039,2,2,3,2,3,0,11,0,0,0,0
"3539",13040,0,0,0,0,1,0,1,0,0,0,0
"3540",13041,0,0,0,1,0,0,4,0,0,0,0
"3541",13044,1,0,0,1,2,0,0,0,0,0,0
"3542",13045,5,0,1,4,4,0,2,0,0,0,1
"3543",13052,0,0,0,0,0,0,1,0,0,0,0
"3544",13053,0,0,0,1,1,0,1,0,0,0,0
"3545",13054,0,0,0,0,1,0,1,0,0,0,1
"3546",13057,1,0,2,0,1,0,9,0,0,0,1
"3547",13060,0,0,0,1,0,0,0,0,0,0,2
"3548",13061,0,0,0,0,0,0,1,0,0,0,0
"3549",13066,4,2,1,0,1,0,5,0,0,0,0
"3550",13068,0,0,2,1,0,0,2,0,0,0,0
"3551",13069,1,0,3,1,3,0,6,0,0,0,1
"3552",13071,1,0,0,0,0,0,0,0,0,0,1
"3553",13072,0,0,0,0,0,0,1,0,0,0,0
"3554",13073,0,0,1,1,0,0,1,0,0,0,0
"3555",13074,0,0,0,0,0,0,1,0,0,0,0
"3556",13077,0,0,0,1,1,0,2,0,0,0,0
"3557",13078,1,2,4,6,0,0,2,0,0,0,1
"3558",13080,0,0,1,0,1,0,4,0,0,0,1
"3559",13082,0,0,0,1,0,0,1,0,0,0,0
"3560",13083,0,0,0,0,1,0,0,0,0,0,0
"3561",13084,0,0,1,0,1,0,1,0,0,0,0
"3562",13088,5,0,6,4,3,0,3,1,0,0,3
"3563",13090,2,0,3,4,8,0,7,0,0,0,4
"3564",13101,0,0,0,1,0,0,0,0,0,0,1
"3565",13104,1,0,7,1,3,0,2,0,0,0,2
"3566",13108,0,0,2,0,1,0,1,0,0,0,1
"3567",13110,1,0,0,0,0,0,0,0,0,0,1
"3568",13112,0,0,0,0,0,0,1,0,1,0,0
"3569",13114,0,0,0,1,2,0,1,0,0,0,0
"3570",13116,0,0,2,0,0,0,2,0,0,0,0
"3571",13118,0,0,0,0,0,0,1,0,0,0,0
"3572",13120,0,0,0,0,0,0,1,0,0,0,0
"3573",13122,0,0,0,0,0,0,1,0,0,0,0
"3574",13126,2,1,5,2,0,0,3,0,0,0,2
"3575",13131,0,0,2,0,0,0,2,0,0,0,0
"3576",13132,0,0,1,0,0,0,1,0,0,0,1
"3577",13135,1,0,0,0,0,1,1,0,0,0,0
"3578",13140,0,0,0,0,0,0,3,0,0,0,1
"3579",13141,0,0,0,0,0,0,2,0,0,0,0
"3580",13142,0,1,1,0,1,0,2,0,0,0,0
"3581",13143,1,0,0,6,0,0,1,0,0,0,1
"3582",13144,0,0,0,0,1,0,0,0,0,0,0
"3583",13145,0,0,1,0,0,0,0,0,0,0,1
"3584",13146,0,0,1,0,0,0,0,0,0,0,0
"3585",13147,0,0,0,0,0,0,1,0,0,0,0
"3586",13148,1,0,2,0,2,0,2,0,0,0,0
"3587",13152,1,0,0,0,0,0,4,0,0,0,0
"3588",13153,0,0,0,0,0,0,1,0,0,0,0
"3589",13157,0,0,1,0,0,0,0,0,0,0,0
"3590",13158,0,0,1,0,0,0,0,0,0,0,0
"3591",13159,1,0,2,0,0,0,0,0,0,0,1
"3592",13160,0,0,1,0,0,0,1,0,0,0,0
"3593",13163,0,0,0,0,0,0,1,0,0,0,0
"3594",13164,0,0,0,0,1,0,0,0,0,0,0
"3595",13165,1,1,2,1,0,0,1,0,0,0,0
"3596",13166,1,1,1,0,2,0,1,0,0,0,0
"3597",13167,0,0,0,0,1,0,1,0,0,0,1
"3598",13201,0,0,0,0,0,0,1,0,0,0,0
"3599",13202,0,0,1,0,1,0,5,0,0,0,1
"3600",13203,2,0,1,2,5,0,4,0,0,0,0
"3601",13204,3,0,5,3,2,0,3,0,0,0,0
"3602",13205,0,0,0,0,1,0,1,0,0,0,1
"3603",13206,8,1,1,6,4,0,9,0,0,0,1
"3604",13207,1,0,6,2,2,0,9,0,0,0,2
"3605",13208,3,0,2,1,2,0,6,0,1,0,1
"3606",13209,2,0,5,1,1,0,4,0,0,0,2
"3607",13210,2,0,3,6,2,0,3,0,0,0,1
"3608",13211,0,0,0,2,1,0,1,0,0,0,0
"3609",13212,3,1,1,3,2,0,4,0,0,0,0
"3610",13214,2,0,1,0,2,0,0,0,0,0,2
"3611",13215,1,0,3,0,1,0,2,0,0,0,0
"3612",13217,0,0,0,0,0,0,1,1,0,0,0
"3613",13219,1,0,6,1,0,0,6,0,0,0,3
"3614",13220,0,1,0,0,0,0,0,0,0,0,0
"3615",13224,1,0,4,4,1,0,2,0,0,0,0
"3616",13302,0,1,0,0,0,0,0,0,0,0,0
"3617",13304,0,1,1,0,0,0,0,0,0,0,0
"3618",13308,0,0,0,1,0,0,0,0,0,0,0
"3619",13309,0,0,1,0,0,0,1,0,0,0,0
"3620",13316,0,1,0,0,4,0,0,0,0,0,1
"3621",13317,1,0,0,0,1,0,4,0,0,0,0
"3622",13318,0,0,1,0,0,0,0,0,0,0,0
"3623",13319,0,0,0,0,0,0,0,0,0,0,1
"3624",13320,1,0,0,0,0,0,0,0,0,0,0
"3625",13321,0,0,0,0,0,0,1,0,0,0,0
"3626",13323,0,0,1,3,2,0,5,0,0,0,0
"3627",13324,1,0,0,0,0,0,0,0,0,0,0
"3628",13326,0,0,0,0,0,0,0,0,0,0,2
"3629",13328,0,0,0,0,0,0,0,0,0,0,1
"3630",13332,1,0,0,0,1,0,0,0,0,0,0
"3631",13335,0,0,0,0,0,0,1,0,0,0,0
"3632",13340,0,0,1,0,0,0,1,0,0,0,2
"3633",13346,0,1,0,0,0,0,1,0,0,0,0
"3634",13350,0,0,2,0,2,0,1,0,0,0,0
"3635",13354,0,0,0,0,0,0,0,0,0,0,1
"3636",13355,0,0,0,0,0,0,2,0,0,0,0
"3637",13357,4,0,2,3,4,0,3,0,0,0,1
"3638",13363,0,0,0,0,1,0,1,0,0,0,0
"3639",13365,2,0,2,1,6,0,2,0,0,0,0
"3640",13367,1,0,0,22,1,0,1,0,0,0,0
"3641",13368,0,0,1,0,1,0,0,0,0,0,1
"3642",13387,0,0,0,0,0,0,1,0,0,0,0
"3643",13402,0,0,0,0,1,0,0,0,0,0,0
"3644",13403,3,0,1,1,2,0,0,0,0,0,0
"3645",13407,0,0,0,0,1,0,0,0,0,0,0
"3646",13408,0,0,0,0,3,0,0,0,0,0,0
"3647",13409,0,0,0,0,0,0,1,0,0,0,1
"3648",13413,3,0,5,1,1,0,4,0,1,0,0
"3649",13416,0,0,0,0,0,0,1,0,0,0,0
"3650",13417,0,0,1,0,0,0,0,0,0,0,1
"3651",13421,2,0,1,4,3,0,6,0,0,0,0
"3652",13424,1,0,0,0,0,0,1,0,0,0,0
"3653",13431,0,0,0,0,0,0,1,0,0,0,0
"3654",13437,0,0,0,0,0,0,1,0,0,0,0
"3655",13438,0,0,0,0,1,0,1,0,0,0,0
"3656",13439,0,0,1,0,0,0,2,0,0,0,0
"3657",13440,1,1,11,0,5,0,9,0,0,0,2
"3658",13442,0,0,1,0,0,0,0,0,0,0,2
"3659",13452,0,0,1,2,1,0,1,0,0,0,0
"3660",13456,0,0,0,6,0,0,0,0,0,0,0
"3661",13457,0,0,0,0,0,0,1,0,0,0,0
"3662",13459,0,0,0,1,0,0,1,0,0,0,0
"3663",13460,0,0,1,0,0,0,0,0,0,0,1
"3664",13464,1,0,0,0,0,0,0,0,0,0,0
"3665",13468,0,0,0,0,0,0,1,0,0,0,0
"3666",13469,0,0,1,0,0,0,0,0,0,0,0
"3667",13471,0,0,1,0,0,0,1,0,0,0,0
"3668",13476,0,0,0,0,0,0,1,0,0,0,0
"3669",13477,0,0,1,0,0,0,0,0,0,0,1
"3670",13478,0,0,1,0,2,0,0,0,0,0,0
"3671",13485,0,0,1,0,0,0,0,0,0,0,0
"3672",13489,0,0,0,0,0,0,1,0,0,0,0
"3673",13491,0,0,0,0,0,0,1,0,0,0,0
"3674",13492,4,0,2,0,0,0,2,0,0,0,3
"3675",13493,0,1,0,0,1,0,1,0,0,0,1
"3676",13495,0,1,0,1,2,0,0,0,0,0,0
"3677",13501,1,1,3,0,1,0,3,0,0,0,3
"3678",13502,2,0,3,1,2,0,12,0,0,0,4
"3679",13505,0,0,0,0,0,0,1,0,0,0,0
"3680",13601,1,2,8,4,1,0,8,0,0,0,2
"3681",13602,1,1,0,1,0,0,0,0,0,0,0
"3682",13603,2,1,1,0,0,0,0,0,0,0,2
"3683",13605,0,1,1,1,3,0,0,0,0,0,0
"3684",13606,0,0,0,0,1,0,3,0,0,0,0
"3685",13607,0,0,0,3,0,0,0,0,0,0,0
"3686",13612,1,0,0,0,1,0,1,0,0,0,1
"3687",13615,0,1,0,0,0,0,0,0,0,0,0
"3688",13617,0,0,0,0,0,0,0,0,0,0,1
"3689",13619,0,0,0,2,0,0,3,0,0,0,0
"3690",13620,0,0,0,0,0,0,0,0,0,0,1
"3691",13622,1,0,0,0,0,0,0,0,0,0,0
"3692",13624,0,0,1,0,0,0,1,0,0,0,0
"3693",13625,0,0,0,0,0,1,4,0,0,0,0
"3694",13626,0,0,0,1,0,0,1,0,0,0,0
"3695",13632,0,0,0,0,0,0,1,0,0,0,0
"3696",13634,0,0,2,0,0,0,2,0,0,0,0
"3697",13635,1,0,0,0,0,0,0,0,0,0,0
"3698",13637,1,0,1,0,0,0,2,0,0,0,0
"3699",13638,0,0,1,0,0,0,0,0,0,0,0
"3700",13640,0,0,0,0,0,0,1,0,0,0,0
"3701",13642,0,0,0,2,1,0,1,0,0,0,3
"3702",13643,0,0,0,3,2,0,0,0,0,0,0
"3703",13656,0,0,0,0,0,0,1,0,0,0,0
"3704",13660,0,0,0,0,1,0,0,0,0,0,0
"3705",13662,0,0,5,0,3,0,3,0,0,0,4
"3706",13664,0,0,1,0,0,0,0,0,0,0,0
"3707",13668,0,0,0,1,2,0,0,0,0,0,0
"3708",13669,0,0,0,4,2,0,1,0,0,0,2
"3709",13676,0,0,2,0,1,0,2,0,0,0,2
"3710",13679,0,0,1,0,0,0,0,0,0,0,0
"3711",13684,1,0,0,0,0,0,0,0,0,0,0
"3712",13685,1,0,0,0,0,0,2,0,0,0,0
"3713",13691,0,0,0,0,1,0,0,0,1,0,0
"3714",13730,0,0,0,0,0,0,2,0,0,0,0
"3715",13731,0,0,1,0,0,0,0,0,0,0,0
"3716",13732,0,0,3,0,0,0,4,0,0,0,0
"3717",13733,0,0,0,0,0,0,1,0,0,0,1
"3718",13734,0,0,0,0,1,0,0,0,0,0,0
"3719",13737,1,0,0,0,0,0,0,0,0,0,0
"3720",13739,0,0,1,0,0,0,0,0,0,0,0
"3721",13744,0,0,0,1,0,0,1,0,0,0,0
"3722",13746,0,0,0,0,1,0,0,0,0,0,0
"3723",13748,0,0,3,0,0,0,0,0,0,0,0
"3724",13753,0,0,2,0,0,0,0,0,0,0,0
"3725",13754,0,0,0,0,0,0,3,0,0,0,0
"3726",13755,1,0,1,0,0,0,0,0,0,0,0
"3727",13757,0,1,1,0,0,0,0,0,0,0,0
"3728",13760,3,0,3,2,9,0,4,0,0,0,0
"3729",13761,0,0,0,0,0,0,1,0,0,0,0
"3730",13763,0,0,1,0,0,0,0,0,0,0,0
"3731",13775,0,0,0,0,0,0,1,0,0,0,0
"3732",13778,1,0,0,0,1,1,0,0,1,0,0
"3733",13782,1,0,0,0,0,0,0,0,0,0,0
"3734",13783,0,0,1,0,0,0,0,0,0,0,0
"3735",13787,0,1,0,0,0,0,0,0,0,0,0
"3736",13788,0,1,0,0,0,0,0,0,0,0,0
"3737",13790,0,0,0,0,2,1,3,0,1,0,2
"3738",13795,0,0,1,0,0,0,4,0,0,0,1
"3739",13796,0,0,0,2,0,0,0,0,0,0,0
"3740",13797,2,0,0,0,0,0,0,0,0,0,0
"3741",13801,0,0,0,0,0,0,6,0,0,0,0
"3742",13810,0,0,0,0,0,0,1,0,0,0,0
"3743",13811,0,0,0,0,0,0,1,0,0,0,0
"3744",13815,0,0,3,2,4,0,3,0,0,0,0
"3745",13820,3,0,3,2,1,0,3,0,0,0,1
"3746",13825,1,0,0,0,0,0,1,0,0,0,0
"3747",13827,0,0,1,0,2,0,2,0,0,0,0
"3748",13830,1,0,0,0,0,0,0,0,0,0,1
"3749",13832,0,0,0,1,2,0,0,0,0,0,0
"3750",13833,1,0,0,0,0,0,0,0,0,0,0
"3751",13835,0,0,1,0,0,0,1,0,0,0,0
"3752",13838,0,0,0,0,0,0,1,0,0,0,0
"3753",13841,0,0,0,0,1,0,0,0,0,0,0
"3754",13843,0,0,0,0,0,0,1,0,0,0,0
"3755",13844,0,0,0,0,1,0,0,0,0,0,0
"3756",13846,1,0,0,0,0,0,0,0,0,0,0
"3757",13849,1,0,0,2,0,1,2,0,0,0,0
"3758",13850,4,0,3,0,1,1,2,0,0,0,0
"3759",13856,0,0,1,0,3,0,0,0,0,0,0
"3760",13861,0,0,0,0,0,0,1,0,0,0,0
"3761",13862,1,0,2,0,0,0,1,0,0,0,1
"3762",13865,0,0,0,1,0,0,3,0,0,0,1
"3763",13901,3,0,1,11,11,0,1,0,0,0,0
"3764",13902,0,0,1,0,0,0,0,0,0,0,0
"3765",13903,0,0,3,1,4,0,5,0,0,0,1
"3766",13904,1,0,1,3,0,0,2,0,0,0,1
"3767",13905,5,0,5,2,1,0,7,0,0,0,2
"3768",13945,0,0,1,0,0,0,0,0,0,0,0
"3769",14001,1,2,0,0,2,0,0,0,0,0,0
"3770",14004,0,1,1,0,1,0,4,0,0,0,1
"3771",14005,1,0,0,0,0,0,0,0,0,0,0
"3772",14006,2,0,0,1,0,0,1,0,0,0,0
"3773",14009,1,0,0,1,0,0,1,0,0,0,1
"3774",14011,0,0,0,0,0,0,2,0,0,0,0
"3775",14012,0,0,0,0,0,0,1,0,0,0,0
"3776",14020,1,1,1,4,4,0,4,0,0,0,0
"3777",14024,0,0,0,0,0,0,0,0,0,0,1
"3778",14025,1,1,1,0,0,0,0,0,0,0,0
"3779",14028,1,0,0,0,0,0,0,0,0,0,0
"3780",14030,0,1,0,0,1,0,0,0,0,0,0
"3781",14031,1,0,4,2,0,0,4,0,0,0,0
"3782",14032,3,0,1,0,0,0,1,0,0,0,0
"3783",14034,0,0,0,1,2,0,0,0,0,0,0
"3784",14036,0,0,0,0,1,0,1,0,0,0,0
"3785",14037,0,0,0,0,0,0,1,0,0,0,0
"3786",14041,0,0,0,0,2,0,0,0,0,0,0
"3787",14042,0,0,0,0,0,0,1,0,0,0,0
"3788",14043,6,0,3,1,6,0,4,0,0,0,3
"3789",14047,3,1,3,0,0,0,6,0,0,0,1
"3790",14048,0,0,3,1,0,0,2,0,0,0,1
"3791",14049,0,0,0,0,0,0,1,0,0,0,0
"3792",14051,3,1,4,1,10,0,6,0,0,0,1
"3793",14052,0,0,6,1,0,0,7,0,0,0,0
"3794",14055,0,0,1,0,0,0,0,0,0,0,0
"3795",14057,2,0,3,0,1,0,2,0,0,0,1
"3796",14058,0,0,0,0,0,0,1,0,0,0,0
"3797",14059,1,0,1,0,1,0,3,0,0,0,0
"3798",14061,0,0,0,0,0,0,1,0,0,0,0
"3799",14062,0,2,0,0,1,0,0,0,0,0,0
"3800",14063,1,1,0,1,3,0,2,0,0,0,0
"3801",14067,0,0,0,0,0,0,1,0,0,0,0
"3802",14068,3,0,1,0,2,0,4,0,0,0,0
"3803",14069,0,0,0,0,0,0,1,0,0,0,0
"3804",14070,0,0,0,1,0,0,1,0,0,0,0
"3805",14072,3,1,0,3,0,0,4,0,0,0,0
"3806",14075,3,4,10,16,16,0,8,0,0,0,4
"3807",14080,0,0,1,0,0,0,3,0,0,0,1
"3808",14081,0,0,1,0,0,0,0,0,0,0,0
"3809",14085,1,0,3,0,3,0,6,0,0,0,1
"3810",14086,2,2,6,2,3,0,10,0,0,0,2
"3811",14091,0,0,0,0,1,0,1,0,0,0,0
"3812",14092,0,1,1,2,0,0,2,0,0,0,0
"3813",14094,9,5,11,7,7,0,14,0,0,0,4
"3814",14095,0,1,1,0,0,0,0,0,0,0,0
"3815",14102,0,0,2,0,0,0,2,0,0,0,0
"3816",14103,2,0,0,2,3,0,3,0,0,0,0
"3817",14105,3,0,0,1,0,0,7,0,0,0,0
"3818",14108,1,0,1,0,0,0,2,0,0,0,0
"3819",14109,0,0,1,0,0,0,0,0,0,0,0
"3820",14111,0,1,0,3,0,0,0,0,0,0,0
"3821",14120,4,1,5,5,9,0,10,0,0,0,4
"3822",14125,0,1,1,0,0,0,0,0,0,0,0
"3823",14127,10,1,10,2,10,0,10,0,0,0,2
"3824",14131,0,0,0,0,0,0,1,0,0,0,0
"3825",14132,1,0,1,1,6,0,1,0,0,0,0
"3826",14136,0,0,0,1,1,0,2,0,0,0,0
"3827",14138,0,0,0,0,0,0,2,0,0,0,0
"3828",14139,1,0,2,0,0,0,0,0,0,0,0
"3829",14141,1,1,1,0,5,0,2,0,0,0,0
"3830",14150,5,4,9,5,9,0,11,0,0,0,5
"3831",14151,0,0,0,0,0,0,0,0,0,0,1
"3832",14167,0,0,1,0,0,0,0,0,0,0,0
"3833",14170,0,1,0,0,0,0,2,0,0,0,0
"3834",14171,0,0,0,0,1,0,0,0,0,0,0
"3835",14172,1,0,1,1,1,0,2,0,0,0,0
"3836",14174,1,0,0,0,1,0,5,0,0,0,0
"3837",14201,3,0,2,1,1,1,3,0,0,0,0
"3838",14202,0,0,2,3,1,0,0,0,0,0,1
"3839",14203,0,1,0,0,0,0,3,0,0,0,0
"3840",14204,3,1,6,4,0,0,2,0,0,0,0
"3841",14205,0,0,0,1,2,0,0,0,0,0,0
"3842",14206,2,1,2,8,4,0,5,0,0,0,1
"3843",14207,4,2,3,0,8,0,2,0,0,0,0
"3844",14208,1,3,0,6,3,0,1,0,0,0,1
"3845",14209,2,1,1,1,0,0,2,0,0,0,0
"3846",14210,0,0,5,0,5,0,6,0,0,0,2
"3847",14211,1,1,1,5,4,0,11,0,1,0,0
"3848",14212,0,2,2,0,1,0,4,0,0,0,0
"3849",14213,7,0,4,0,5,1,4,0,0,0,1
"3850",14214,6,4,4,4,4,0,0,0,0,0,1
"3851",14215,15,4,2,1,7,1,12,0,0,0,2
"3852",14216,4,4,7,2,2,2,15,0,0,0,2
"3853",14217,4,2,8,3,7,0,6,0,0,0,2
"3854",14218,4,0,1,0,1,0,2,0,0,0,0
"3855",14219,1,1,3,2,6,0,2,0,0,0,1
"3856",14220,4,2,9,1,4,0,5,0,0,0,5
"3857",14221,12,3,17,10,8,1,17,0,0,0,1
"3858",14222,7,1,3,0,3,0,2,0,0,1,0
"3859",14223,4,1,6,1,8,0,16,0,0,0,2
"3860",14224,8,1,7,2,10,0,12,0,0,0,2
"3861",14225,4,1,5,1,12,0,7,0,0,0,3
"3862",14226,2,1,6,1,9,0,26,0,0,0,5
"3863",14227,2,1,5,2,5,0,4,0,0,0,3
"3864",14228,7,0,4,3,9,0,5,0,0,0,2
"3865",14240,1,0,1,0,1,0,1,0,0,0,0
"3866",14301,5,3,0,3,5,0,0,0,0,0,0
"3867",14302,1,0,2,1,0,0,1,0,0,0,0
"3868",14303,0,0,2,1,1,0,0,0,0,0,0
"3869",14304,4,1,4,1,5,0,7,0,0,0,0
"3870",14305,3,0,4,2,2,1,2,0,0,0,1
"3871",14411,1,0,0,0,1,1,1,0,0,0,0
"3872",14413,0,0,0,0,0,0,1,0,0,0,0
"3873",14414,1,0,1,5,0,0,1,0,0,0,1
"3874",14416,2,0,0,0,1,0,2,0,0,0,0
"3875",14420,0,0,2,0,2,0,6,0,0,0,1
"3876",14423,0,0,0,0,0,0,2,0,0,0,0
"3877",14424,2,0,7,1,0,0,5,0,0,0,1
"3878",14425,0,0,2,1,1,0,6,0,0,0,1
"3879",14428,0,0,0,0,1,0,0,0,0,0,1
"3880",14432,0,0,1,0,0,0,0,0,0,0,0
"3881",14433,0,1,2,0,0,0,2,0,0,0,0
"3882",14435,0,1,1,0,0,0,1,0,0,0,0
"3883",14445,0,1,2,0,1,0,5,0,0,0,0
"3884",14450,2,0,4,4,5,0,6,0,0,0,0
"3885",14454,0,0,1,0,0,0,4,0,0,0,2
"3886",14456,0,3,1,1,1,0,2,1,0,0,0
"3887",14464,1,0,0,1,1,0,2,1,0,0,0
"3888",14465,1,0,0,0,0,0,0,0,0,0,0
"3889",14466,0,0,1,0,0,0,0,0,0,0,0
"3890",14467,0,0,2,4,1,0,4,0,0,0,0
"3891",14468,2,0,3,0,2,0,3,0,0,0,1
"3892",14469,1,0,0,0,2,0,2,0,0,0,0
"3893",14470,1,0,0,0,0,0,1,0,0,0,1
"3894",14471,0,0,2,0,0,0,0,0,0,0,1
"3895",14472,1,0,3,1,1,0,2,0,0,0,0
"3896",14477,0,0,0,0,0,1,0,0,0,0,0
"3897",14478,0,0,0,0,0,0,1,0,0,0,0
"3898",14481,0,0,0,0,1,0,0,0,0,0,0
"3899",14482,1,0,1,0,0,0,2,0,0,0,1
"3900",14485,0,0,0,0,0,0,0,0,0,0,1
"3901",14487,0,1,0,0,0,0,2,0,0,0,2
"3902",14489,1,0,0,0,6,0,1,0,0,0,0
"3903",14502,0,0,2,1,1,0,4,0,0,0,7
"3904",14505,1,0,0,0,0,0,0,0,0,0,0
"3905",14506,0,0,1,0,0,0,0,0,0,0,0
"3906",14510,1,0,1,0,0,0,2,0,0,0,0
"3907",14512,1,1,1,0,0,0,2,0,0,0,0
"3908",14513,1,0,0,0,2,0,4,0,0,0,0
"3909",14514,0,0,1,1,0,0,2,0,0,0,0
"3910",14516,0,0,1,0,0,0,0,0,0,0,0
"3911",14519,0,0,0,0,0,0,5,0,0,0,1
"3912",14521,0,0,1,0,0,0,0,0,0,0,0
"3913",14522,1,1,1,0,0,0,2,0,0,0,2
"3914",14526,0,0,4,2,3,0,2,0,0,0,0
"3915",14527,0,1,0,0,1,0,1,0,0,0,2
"3916",14530,0,0,0,0,0,0,1,0,0,0,1
"3917",14532,0,0,0,0,1,0,1,0,0,0,0
"3918",14534,5,1,6,4,4,0,13,0,0,0,1
"3919",14536,1,0,1,0,0,0,0,0,0,0,0
"3920",14541,0,0,1,0,1,0,0,0,0,0,0
"3921",14543,0,0,2,0,0,0,2,0,0,0,0
"3922",14544,0,0,2,0,0,0,0,0,0,0,0
"3923",14546,0,0,0,0,0,0,1,0,0,0,1
"3924",14548,1,0,2,0,0,1,0,0,0,0,0
"3925",14551,0,0,0,0,0,0,2,0,0,0,0
"3926",14555,0,1,0,0,0,0,0,0,0,0,0
"3927",14556,2,0,0,0,0,0,0,0,0,0,0
"3928",14557,0,0,0,0,0,0,1,0,0,0,0
"3929",14559,3,0,1,1,2,0,5,0,0,0,1
"3930",14560,0,0,0,0,4,0,2,0,0,0,0
"3931",14564,3,0,9,4,1,0,4,0,0,0,0
"3932",14568,0,0,0,0,1,0,3,0,0,0,1
"3933",14569,0,0,2,0,0,0,1,0,0,0,0
"3934",14571,1,1,0,1,0,0,1,0,0,0,0
"3935",14572,1,2,2,0,0,0,2,0,0,0,0
"3936",14579,0,0,1,0,0,0,0,0,0,0,0
"3937",14580,4,2,6,2,18,0,13,0,0,0,2
"3938",14586,4,0,5,0,1,0,5,0,0,0,1
"3939",14589,0,0,1,0,0,1,2,0,0,0,1
"3940",14590,0,0,0,0,0,0,0,0,0,0,1
"3941",14591,1,0,1,0,0,0,0,0,0,0,0
"3942",14603,0,1,0,1,0,0,0,0,0,0,0
"3943",14604,0,1,0,0,3,0,0,0,0,0,0
"3944",14605,3,1,0,0,4,0,1,0,0,0,0
"3945",14606,4,2,13,5,0,0,13,0,0,1,2
"3946",14607,2,1,3,2,5,0,7,0,0,0,2
"3947",14608,1,0,3,3,4,0,3,0,0,0,2
"3948",14609,7,4,7,9,3,0,17,0,0,1,4
"3949",14610,3,1,4,1,2,0,6,0,0,0,0
"3950",14611,5,2,4,1,4,0,4,0,0,0,0
"3951",14612,4,3,7,0,3,0,10,0,0,0,4
"3952",14613,1,0,0,0,3,1,7,0,0,0,2
"3953",14614,0,0,0,0,0,0,5,0,0,0,0
"3954",14615,4,0,1,0,2,0,9,0,0,0,0
"3955",14616,2,0,3,1,3,0,13,0,0,0,2
"3956",14617,0,0,2,2,4,0,5,0,0,0,3
"3957",14618,0,1,7,1,2,0,2,0,0,0,1
"3958",14619,8,1,0,4,3,0,20,0,0,0,2
"3959",14620,2,0,4,3,2,0,6,0,0,0,2
"3960",14621,5,1,3,0,1,0,9,0,0,0,0
"3961",14622,1,0,2,3,2,0,7,0,0,0,1
"3962",14623,5,2,1,1,3,0,6,0,0,0,0
"3963",14624,4,2,6,5,5,0,9,0,0,0,3
"3964",14625,3,0,2,1,5,0,9,0,0,0,0
"3965",14626,2,1,5,2,14,0,7,0,0,0,0
"3966",14627,1,0,0,0,0,0,0,0,0,0,0
"3967",14692,1,1,0,0,1,0,1,0,0,0,0
"3968",14701,3,2,3,4,2,0,12,0,0,0,1
"3969",14702,0,0,0,0,0,0,1,0,0,0,0
"3970",14706,0,0,0,1,0,0,0,0,0,0,1
"3971",14708,0,0,0,0,0,0,1,0,0,0,0
"3972",14709,0,0,0,2,1,0,1,0,0,0,0
"3973",14711,0,0,0,0,0,0,1,0,0,0,0
"3974",14712,0,0,1,0,0,0,0,0,0,0,0
"3975",14715,0,0,0,1,1,0,0,0,0,0,0
"3976",14716,0,0,2,1,0,0,1,0,0,0,0
"3977",14717,2,0,0,0,0,0,0,0,0,0,0
"3978",14719,0,0,0,0,1,0,1,0,0,0,0
"3979",14721,0,0,0,1,0,0,0,0,0,0,0
"3980",14723,0,0,0,0,0,0,1,0,0,0,0
"3981",14726,0,0,0,0,1,0,1,0,0,0,0
"3982",14727,0,1,0,1,1,0,0,0,0,0,0
"3983",14728,1,0,1,0,0,0,0,0,0,0,0
"3984",14731,0,0,0,0,0,0,1,0,0,0,0
"3985",14735,0,1,0,0,0,0,0,0,0,0,0
"3986",14737,0,0,0,0,0,0,1,0,0,0,0
"3987",14738,0,0,0,0,0,1,0,0,0,0,0
"3988",14741,0,0,1,0,0,0,0,0,0,0,0
"3989",14747,0,0,1,0,0,0,0,0,0,0,0
